,Unnamed: 0,New Users,Users,Organic Searches,Pageviews,Avg. Session Duration,residuals,an-inconvenient-youth,arts,baseball,basketball,books,campus,campus-life,cartoon,column,culture,dbk-context,dbk-en-espanol,diversions,entretenimiento-y-cultura-dbk-en-espanol,fashion,field-hockey,food,football,gaming,guest-column,gymnastics,lacrosse,letters-to-the-editor,local,mens-basketball,mens-lacrosse,mens-soccer,movies,multimedia,music,nation,news,notes-from-the-newsroom,noticias-dbk-en-espanol,obscure-food,opinion,opinion-dbk-en-espanol,photo,podcasts,podcasts-diversions,quarantine-obsession,science-tech,sex-in-college-park-2022,soccer,softball,special-projects,sports,staff-editorial,state,tech,terps-watch,the-dive,track-field,tv,uncategorized,video,volleyball,womens-basketball,womens-lacrosse,womens-soccer,womens-tennis,world,wrestling,umd,student,dorm,covid,housing,college park,review,dot
uncategorized,0.039508230415830084,-0.03750132091064919,-0.049894619314747014,-0.02491994477769768,-0.05009247492963991,-0.014330431939699979,0.015690503912543508,-0.005176674106281106,-0.051587931418564374,-0.05953598475062033,-0.06252349629293204,-0.030368555088539334,-0.28327520794037475,-0.07993812256213441,-0.025323901575269245,-0.1386286573516792,-0.08491416916084517,-0.012379510312298359,-0.02387762050748317,-0.2262479683617208,-0.0066157251124357285,-0.0369287649907241,-0.049963531405650616,-0.03692876499072427,-0.10685074687572146,-0.02430549322336999,-0.0406387231470616,-0.027644593216722323,-0.06377393191796683,0.009921360254091167,-0.19149389319228627,-0.051067873499744385,-0.07746022602885834,-0.05717353290045047,-0.07407318755491876,-0.022936792898060252,-0.11879862986631796,-0.044188375228968166,-0.36381088173502185,-0.006615725112435745,-0.02196048850089935,-0.012379510312298374,-0.14751986835020972,-0.006615725112435748,-0.031438449488045736,-0.007590195777997969,-0.008102918607846265,-0.008102918607846246,-0.03692876499072447,-0.015521168375736544,-0.06220675152377206,-0.029260141582574926,-0.04353738519197119,-0.22328469064753736,-0.022454996963755317,-0.061844433757612734,-0.029260141582574888,-0.05735581719859206,-0.006615725112435734,-0.029634156392963778,-0.07929911658324194,1.0,-0.01872320193132615,-0.04567004630717223,-0.0538373970447661,-0.042135111889626105,-0.04187721818749045,-0.015521168375736492,-0.020936727745235702,-0.03953343703515259,-0.2403754004740213,-0.029991554762119007,0.0018572221009590727,-0.05257652218363326,-0.026598889060271597,-0.12423791294057406,-0.09593549665063636,-0.005149431849724172
video,0.011027293664118809,-0.0050406901058040144,-0.005163440700358004,-0.00454992178260009,-0.004875610810389327,-0.00035552622148298543,0.006002792574344423,-0.0009591953496873579,-0.004020627710714752,0.012729683060863771,-0.004531400807232883,-0.0022009660879802905,-0.016027868558217685,-0.0057935287465311885,-0.0026764183932560855,-0.01039595757150315,-0.0062463663314140635,-0.0008972070717139047,-0.0017305345231411898,-0.016720385063893162,-0.00047947577938489477,-0.0026764183932560504,-0.003621115260142065,-0.0026764183932560695,-0.00781884812915949,-0.0020371792416635907,-0.002945298228536931,-0.0022529521160185024,-0.004622026337419609,-0.0007582141213199696,-0.014240044818699692,-0.0037011526373416947,-0.0056139427825837454,-0.004276333183199089,-0.005473009118927668,0.6958084802232175,-0.008811450342747485,-0.003370061345882708,-0.02254129741542714,-0.00047947577938489553,-0.001591590061662198,-0.000897207071713908,-0.011236100526041248,-0.0004794757793848966,-0.00227850686277736,-0.0010725039045181674,-0.0005872603756595711,-0.0005872603756595705,-0.0026764183932560756,-0.0011248992631104821,-0.004860016950482987,-0.0021206336345272045,-0.0031553792430192053,-0.010782344309164329,-0.0016274296448689795,-0.004835480956525743,-0.002120633634527201,-0.004860016950483015,-0.00047947577938489493,-0.0021477404202029852,-0.005845396661269492,-0.01872320193132615,1.0,-0.0034725838311574614,-0.0039018743175363293,-0.003228477108596786,-0.0033700613458827215,-0.0011248992631104778,-0.0015173928303862559,-0.002865192433488918,0.025886585164901683,0.02470196026234782,-0.00274075561135407,-0.003810492201974739,-0.003637258123179228,-0.005690801074736977,-0.008716286854448408,0.030650358771597733
volleyball,0.025727161468114552,-0.006840181031204757,-0.003914907204519309,-0.011293324499985456,-0.003916549262366639,0.0030530122440248783,0.011059483728058168,-0.0024546549948837116,-0.01028909689344367,0.0013482945539215895,0.0033640650663124202,-0.005632442237330914,-0.05460129525625296,-0.014826087595514795,-0.006849161413830905,-0.026604058482776135,-0.015984933955608335,-0.002296022203136586,-0.004428571523445979,-0.042788756979318165,-0.001227015557546758,-0.006849161413830922,0.00935345112053207,-0.006849161413830932,-0.002157540793807689,-0.005213299045551912,-0.007537245682495045,0.023986708842021923,0.0028476490646964447,-0.0019403285062798289,-0.03644137469284246,0.017866409333415628,-0.0021947694238441486,0.020710015234930455,-0.014005853109274123,-0.004990717891284425,-0.022549182085843875,-0.008624247311490656,-0.06999466606606444,-0.0012270155575467595,-0.00407300191346819,-0.002296022203136589,-0.02875404920202389,-0.00122701555754676,-0.005830875069834627,-0.0027446203394500576,-0.0015028446654582917,-0.0015028446654582952,-0.006849161413830938,-0.0028787041094759003,0.008532786070113806,0.026168301581519966,-0.008074859226698834,0.20590287412944253,-0.004164718175397253,-0.012374369294502724,-0.0054268652834975895,-0.01243715879837307,-0.001227015557546759,0.025702819536231672,-0.01495882159597478,-0.04567004630717223,-0.0034725838311574614,1.0,0.015975290381834113,0.012581777844592293,0.011357402611344953,-0.0028787041094758855,-0.003883125467114062,0.01611625100980763,-0.055277428347512265,-0.032466921634046256,-0.007013805324805457,-0.009751343894224945,-0.009308024504761602,-0.033316356605786746,-0.018260388009495424,-0.006565783552207348
womens-basketball,0.023738826712897034,-0.006891588954790013,-0.004309515769185971,-0.010400494186240977,-0.0026238312036378896,0.012512323574503431,0.011159141803823422,-0.002758106282996973,-0.011561063712546737,0.010681418548383847,0.6742431650105715,-0.006328740436346289,-0.06135125947228173,-0.01665892984337299,-0.0076958738267176715,-0.02989292630023545,-0.017961036018564188,-0.0025798628636492095,-0.004976043871328823,-0.04807842230874468,-0.0013787026387246158,-0.00769587382671768,0.022807439277797232,-0.007695873826717655,-0.0025773791506315293,-0.005857781595641317,-0.008469020989390052,0.020061811371978256,-0.0001990253572192091,-0.00218019732117265,-0.04094635894285303,0.03813045122722649,0.005572735687670554,0.008880715139178803,-0.01573729568511176,-0.005607684339064938,-0.025336774787918775,-0.00969040078769561,-0.07864760166111721,-0.0013787026387246195,-0.0045765177556968155,-0.002579862863649224,-0.03230870486117441,-0.0013787026387246195,-0.006551704088355239,-0.003083917951181205,-0.0016886305093011004,-0.0016886305093011056,-0.0076958738267177106,-0.0032345775303591136,-0.0015040387891773514,0.05027032895590557,0.00994448669931075,0.22922088725288464,-0.004679572237408851,-0.013904123296524393,-0.006097749486828341,-0.0015040387891774216,-0.0013787026387246176,0.049485689425500155,-0.01680807279071133,-0.0538373970447661,-0.0039018743175363293,0.015975290381834113,1.0,0.027903394751693223,0.00813395847392178,-0.003234577530359103,-0.004363168254127755,0.03359514933276516,-0.06211097801970803,-0.03648057292575862,-0.007880871476596277,-0.010956832189608832,-0.01045870842231694,-0.03743501741487745,-0.0178460937171647,-0.007377464004467619
womens-lacrosse,0.002860503164806604,-0.00902770573138074,-0.008959117149654208,-0.008221735092281262,-0.00909695662338947,-0.010273928994537284,0.010377180145473017,-0.0022821040026104657,-0.009565820554300395,0.018171374436522485,0.005291151598763625,-0.005236507371128168,-0.04627248023231735,-0.013783881610776191,-0.0063676967678177425,-0.024733915143175706,-0.014861266384723027,-0.0021346223688387357,-0.004117263249038205,-0.039780903537466286,-0.0011407619893546083,-0.0063676967678177486,0.05139703607426253,-0.006367696767817699,0.0005758204502808858,-0.004846828024083676,-0.007007411867057632,0.026603335734181614,0.39893370764525066,-0.0018039323081206263,-0.033879713124859476,0.03035406432468121,0.019334417529351066,0.01533041111198066,-0.013021305848385725,-0.004639893304492435,-0.020964077966538975,-0.0080180022651158,-0.061005232661946324,-0.0011407619893546107,-0.003786688552460375,-0.002134622368838737,-0.02673277137193178,-0.001140761989354612,-0.005420991285262678,-0.002551686112859146,-0.001397201575574834,-0.0013972015755748292,-0.006367696767817733,-0.002676344408586596,0.010965658711831363,0.0628415925730429,0.003944692406944852,0.1914288460819155,-0.0038719575816677475,-0.011504507865922104,-0.0050453815346397845,-0.004053369466417319,-0.0011407619893546096,0.06192599058296158,-0.013907285019549988,-0.042135111889626105,-0.003228477108596786,0.012581777844592293,0.027903394751693223,1.0,0.013448789740376757,-0.0026763444085865654,-0.003610159549757619,0.04356580771786113,-0.04915996151498576,-0.030184645894405056,-0.0065207669666944,-0.009065869125488298,-0.008653713056615884,-0.030974369482040083,-0.02073766634181579,-0.006104239070662627
womens-soccer,0.010149861064204568,-0.009404271755168317,-0.004502929588949637,-0.009809762548319731,-0.004084016160546327,0.0011260233053054223,0.009416982909444222,-0.0023821852309259687,-0.009985327758978516,0.0021331411702527475,0.00415363979495318,-0.0054661533860276175,-0.05298927931622999,-0.014388371064799241,-0.006646950874262833,-0.025818616193499594,-0.015513004338999053,-0.002228235818716007,-0.0042978250300922645,-0.04152548734476647,-0.0011907898850945227,-0.006646950874262815,0.010183658545678704,-0.006646950874262793,-0.010225731623764231,-0.005059384726814681,-0.0073147205550777505,0.025046323386231244,0.0036355661350143623,-0.0018830434095376389,-0.035365501371421984,0.009578211510284181,-0.0014067646591411549,0.005679479722147736,-0.013592352690285706,-0.004843374925240293,-0.02188345353881473,-0.008369630198992235,-0.06792818546545726,-0.0011907898850945242,-0.003952753044326159,-0.0022282358187160098,-0.027905131874397728,-0.0011907898850945248,0.009491521447651547,-0.0026635898123217,-0.001458475579620183,-0.0014584755796201766,-0.006646950874262812,-0.0027937149734250863,0.5638449782593736,0.027273012282165644,-0.00783646191898313,0.19982392099041116,-0.004041761530267616,-0.012009035826553853,-0.005266645763057668,-0.01206997157071707,-0.0011907898850945235,0.02679773698896683,-0.014517186306124925,-0.04187721818749045,-0.0033700613458827215,0.011357402611344953,0.00813395847392178,0.013448789740376757,1.0,-0.002793714973425081,-0.0037684823964557667,0.017033682445359348,-0.05150603258579094,-0.03150838768440409,-0.006806733937016252,-0.00946345105724441,-0.009033219963928297,-0.032332744446772005,-0.017480922101653345,-0.006371939290908726
womens-tennis,0.012351785793833878,-0.004306704708165527,-0.004794683768637319,-0.0041218755800863024,-0.004803520436451533,-0.0064698435197202454,0.005869242957984632,-0.0007951541933013032,-0.0033330217717592917,0.017194408016970263,-0.0037564426835206767,-0.0018245578596079713,-0.017687393533179076,-0.004802722071491938,-0.0022186985259258886,-0.008618045593170878,-0.005178115576705895,-0.0007437671226882264,-0.0014345792889601638,-0.0138608723462855,-0.0003974760476982875,-0.002218698525925892,-0.0030018337604199017,-0.0022186985259258917,-0.0064816722461317425,-0.0016887817659282246,-0.002441594652963428,-0.0018676532605616425,-0.0038315694763805547,-0.0006285446840253577,-0.011804718771914522,-0.003068183181444392,-0.004653848818157897,-0.003544996609588006,-0.004537017566140265,0.05096771210520248,-0.0073045200765261215,-0.0027937149734250746,-0.022673879770135293,-0.0003974760476982884,-0.001319397046659852,-0.0007437671226882272,-0.009314507678283469,-0.00039747604769828923,0.4486466388566489,-0.0008890847701540751,-0.0004868273708974982,-0.0004868273708974963,-0.002218698525925894,-0.0009325194981349586,-0.004028859042062254,-0.0017579638261379115,-0.0026157477070342674,0.06669961119508454,-0.001349107360499823,-0.004008519182732972,-0.001757963826137927,-0.004028859042062242,-0.00039747604769828777,0.04599591503749661,-0.00484571955882904,-0.015521168375736492,-0.0011248992631104778,-0.0028787041094758855,-0.003234577530359103,-0.0026763444085865654,-0.002793714973425081,1.0,-0.0012578889924354003,-0.0023751885148801596,-0.017906418228651688,-0.010517245370410825,-0.002272032821982088,-0.0031588235430141543,-0.0030152158782961935,-0.010792409000788218,-0.007225631405104985,-0.002126901880194246
world,-0.0047296581892820825,-0.0019074053926737599,0.0013493423546542271,-0.0017950466751319879,0.0015172053083129377,0.000300547306535374,0.00315717442307679,-0.0010725949527521936,-0.004495961110334656,-0.00547550091697315,-0.005067119681428164,-0.0024611723961295816,0.023629523431364458,-0.006478461029006774,-0.00299283442209691,-0.011625005921739068,-0.006984834739138089,-0.0010032781925053927,-0.0019351246810044073,-0.01869713049948624,-0.000536161169987728,-0.002992834422096911,-0.004049216828071827,-0.0029928344220968906,-0.008743221120083463,-0.002278022066278878,-0.0032935022206981887,-0.002519304403656085,-0.005168459295199703,-0.0008478529841687729,0.014696870996112908,-0.004138716518456935,-0.006277643751714996,-0.004781897024501939,-0.006120048391854577,-0.0021807621975223138,-0.009853172419088592,0.08703656179732677,0.046871191134694186,-0.0005361611699877282,-0.0017797536941206386,-0.001003278192505392,-0.012564473667200522,-0.0005361611699877282,0.06430283748688197,-0.001199299261790789,-0.0006566884577673556,-0.0006566884577673534,0.02550425914378872,-0.001257888992435406,-0.005434586034093313,-0.0023713427444907796,-0.0035284197855885925,-0.018859015366016234,-0.0018198303647059054,0.010553403655377736,-0.0023713427444907844,-0.005434586034093314,-0.0005361611699877283,-0.0024016541940934666,-0.006536460959444564,-0.020936727745235702,-0.0015173928303862559,-0.003883125467114062,-0.004363168254127755,-0.003610159549757619,-0.0037684823964557667,-0.0012578889924354003,1.0,-0.0032039260238549507,0.04192729026869205,0.03263941857263423,-0.0030647778228113666,0.03598655471982476,-0.004067268159765948,-0.014558036063700127,-0.009746758353101778,-0.0028690086035062547
wrestling,0.030320704931773558,-0.0097042949586583,-0.009678893479925685,-0.009248767856708006,-0.009877667517888905,-0.00010094735126412392,0.009391559382122407,-0.002025310045811742,-0.008489425741725886,0.023208999912518416,0.00851280299845988,-0.0046472689113123645,-0.045050955033320385,-0.01223284910093985,-0.005651171120068123,-0.021950729131725497,-0.01318900105693446,-0.0018944237960575772,-0.00365396783406452,-0.03530455381250666,-0.001012397644575897,-0.005651171120068139,0.03736211620992735,-0.005651171120068125,0.00506574684161791,-0.004301438267611714,-0.0062189022206077926,0.031200916186732403,0.007977610685832788,-0.0016009446639687849,-0.030067395378347263,0.03623865875104998,0.01756743680172279,0.010098571525481524,-0.011556082244348233,-0.004117788895832003,-0.01860509322022317,-0.007115775843828637,-0.057751863554068854,-0.001012397644575901,-0.0033605910847557996,-0.001894423796057579,-0.023724663884743844,-0.0010123976445759009,-0.004810993756525326,-0.0022645574050176175,-0.0012399813434439257,-0.0012399813434439291,-0.005651171120068144,-0.0023751885148801735,0.006634159994040399,0.07189303730784136,-0.006662481507354762,0.16988829807246578,-0.003436265208832901,-0.01020996209038649,-0.0044776495266518335,-0.01026176905031583,-0.001012397644575897,0.07087833062446712,-0.012342366530115372,-0.03953343703515259,-0.002865192433488918,0.01611625100980763,0.03359514933276516,0.04356580771786113,0.017033682445359348,-0.0023751885148801596,-0.0032039260238549507,1.0,-0.04560882534295176,-0.02678811591815208,-0.005787017081139472,-0.008045731392111276,-0.007679953221714749,-0.027488975788527357,-0.013515126940932798,-0.005417359023825242
umd,0.05461265270057643,-0.026369590341823904,-0.019062710707158093,-0.03289049148651078,-0.018115341054953146,0.014072927372983829,0.03683536472462523,-0.015268703303251066,-0.019012669262217338,-0.07794535926485728,-0.07053014954810909,0.0008269995127370837,0.6794129720330752,0.0671274713955684,-0.03991824415591233,-0.04890378725221674,-0.03113042437418616,0.02558825646781839,-0.019265340857874142,-0.13928899055200003,-0.007632411290264474,-0.02380446169776178,-0.055648142485876906,-0.03991824415591239,-0.11872828060411686,-0.02538720881993037,0.03129715718012368,-0.03586303606155979,-0.07200320961639364,-0.012069435556107731,0.1103777339825192,-0.05696447499425821,-0.08806087931291583,-0.06807170470686305,-0.08311486370254201,0.0020458576942791224,-0.1170998258600697,0.05332545300363946,0.5549320636060036,-0.007632411290264489,-0.01633365805474362,-0.014281958919049664,-0.04739846015921598,-0.007632411290264486,-0.026819578921637926,-0.017072376252662006,0.027187311537186086,-0.00934815253287497,0.05945008100268326,0.013904402996362747,-0.07736292392356034,-0.03375675850705958,0.041077430850542024,-0.25513017447648795,0.026919188627521223,-0.03636007371750593,-0.023608156472765065,-0.07137563335512676,-0.0076324112902644795,-0.03418825087003168,-0.08803240869772447,-0.2403754004740213,0.025886585164901683,-0.055277428347512265,-0.06211097801970803,-0.04915996151498576,-0.05150603258579094,-0.017906418228651688,0.04192729026869205,-0.04560882534295176,1.0,0.3307597350152715,0.07704182438268571,0.11002950824133928,0.07906394097979692,0.05409596987163582,-0.13181799396774158,0.05437070583898237
student,-0.021629015219203858,-0.014792162697829297,-0.010175046222034707,-0.014876733129574106,-0.01056743722228312,0.001064342466702419,0.01955656933816902,-0.008967996674585909,-0.014637555307576707,-0.04578081771605397,-0.042366330678861246,0.030247415339053386,0.2793875356004521,0.021111947496255185,-0.02121702285959091,-0.005640497974957105,-0.04504899121570042,0.014213634606571419,-0.01617963207791281,-0.10004715531903526,-0.0044828586757324805,-0.013604722423436416,-0.03385561619104084,-0.013604722423436511,-0.06903910305075346,0.0009110863562592039,0.06248831619126839,-0.021063975227820643,-0.04321363404997528,-0.007088922731785393,-0.0349833342411401,-0.03460392562853218,-0.05248755659828489,-0.03998157599372315,-0.045492741003783685,0.007819679246478506,-0.07508771817641836,0.06248494164240819,0.22705658212323543,-0.004482858675732487,-0.01488057087113996,-0.008388437285656004,0.003382173189580001,-0.00448285867573249,-0.00790975063900815,-0.010027374978761583,0.04628848655249007,-0.005490590730811681,0.013038329103104231,0.007516027369705448,-0.04543872722544884,-0.019826863619234306,0.002848964064223997,-0.15113965933489681,0.009739370639224787,-0.0004428853094118845,-0.015032569796995124,-0.03271069479375449,-0.004482858675732485,-0.020080298504920928,-0.05465153457738027,-0.029991554762119007,0.02470196026234782,-0.032466921634046256,-0.03648057292575862,-0.030184645894405056,-0.03150838768440409,-0.010517245370410825,0.03263941857263423,-0.02678811591815208,0.3307597350152715,1.0,0.04129486487844298,0.05844631090124063,0.047574804174418305,-0.08231912390029475,-0.07780991893787739,0.047449338089454535
dorm,-0.014560038909300965,0.009538043762390166,0.01078400209752316,0.014231833227652986,0.011719614212977424,0.010188357187102395,-0.013750291350422298,-0.0019373497597964283,-0.008120725493636875,-0.009889996553726008,-0.009152367417435208,-0.004445435565610807,0.07830974746570472,-0.004243516720213952,-0.0054057377707048505,-0.0034814548975663235,-0.01261619576836967,-0.0018121479690650522,-0.003495274079278821,-0.030729900322078462,-0.0009684286796451801,-0.005405737770704845,-0.007313803993855874,-0.005405737770704852,-0.015792240391750412,-0.004114624529597239,-0.005948812009404241,-0.004550435156116974,-0.009335409744731625,-0.0015314147908372163,-0.028761552501260647,-0.007475460734104881,-0.01133884844718498,-0.008637190607711556,-0.011054195483093318,-0.003938951147124283,-0.01779706418566769,-0.006806733937016218,0.057157570863806725,-0.0009684286796451812,-0.003214638837292793,-0.0018121479690650505,-0.0062870042321490245,-0.0009684286796451808,-0.00460204975423935,-0.0021662064797084994,-0.0011861282981541295,-0.0011861282981541277,-0.005405737770704864,-0.0022720328219820946,-0.009816094995345529,-0.004283182840499163,-0.006373126413219627,-0.034063659161922076,-0.003287026394154381,-0.009766538039074903,-0.0042831828404991815,-0.009816094995345576,-0.0009684286796451808,-0.004337932193417695,-0.01180633102664273,0.0018572221009590727,-0.00274075561135407,-0.007013805324805457,-0.007880871476596277,-0.0065207669666944,-0.006806733937016252,-0.002272032821982088,-0.0030647778228113666,-0.005787017081139472,0.07704182438268571,0.04129486487844298,1.0,0.014671754654000795,0.07459331325036869,-0.026295115037366177,-0.012496462594604065,-0.0051820802574118205
covid,0.030886275036875844,-0.0074731911554495375,-0.002833309780693817,-0.012216626882748202,-0.003135710436585083,0.009552469584410011,0.02079459999606671,-0.0026935112790135588,0.004054112236757235,-0.013750133207575977,-0.012724602124052421,-0.0061805209800418195,0.08128126967802925,-0.005485032359278984,-0.007515636029662084,0.005631300700028354,-0.007499206661180778,-0.002519442330553232,0.01279470192095915,-0.03375974651985287,-0.0013464133455275556,-0.007515636029662104,-0.010168434197455056,-0.007515636029662075,-0.017881640642184737,-0.005720592021825037,0.1375561195259997,-0.006326502664500269,-0.012979087185728402,-0.002129136977518034,-0.003078117490007355,-0.010393186723934847,-0.015764482396161315,-0.012008348107109806,-0.015368727336700142,-0.0054763520570377455,-0.024743386100020335,0.017900214240604857,0.07707262320279974,-0.0013464133455275554,0.01471955316264688,-0.002519442330553252,0.05444606287443018,-0.0013464133455275565,-0.006398262810803916,-0.003011692419638361,-0.0016490826879762923,-0.0016490826879762954,0.00393431424159216,-0.003158823543014159,-0.013647387340430557,-0.005954939851529003,-0.008860603404100933,-0.04517256816587093,0.07050162189722498,-0.00716563966011109,-0.005954939851529035,-0.013647387340430604,-0.0013464133455275556,-0.006031058269929738,-0.00037538096007143444,-0.05257652218363326,-0.003810492201974739,-0.009751343894224945,-0.010956832189608832,-0.009065869125488298,-0.00946345105724441,-0.0031588235430141543,0.03598655471982476,-0.008045731392111276,0.11002950824133928,0.05844631090124063,0.014671754654000795,1.0,-0.0017510335165925631,-0.007584492133711115,-0.020782995111839106,-0.007204683383324139
housing,-0.003744176613945907,0.0012706903192275679,0.0054783240071537625,0.0021957877348310504,0.006002113305950156,0.015495469851793862,0.0020767397630821094,-0.0025710578214514506,-0.010777018806593455,-0.013125019302790772,-0.012146111312325375,-0.005899539730979306,0.052646928545714955,-0.009885798771023252,-0.007173957260844173,0.0384041695812981,-0.016742959624718605,-0.0024049024632401337,-0.004638579953983456,-0.042516518508223744,-0.001285202178248539,-0.007173957260844203,-0.009706152886375084,-0.007173957260844202,-0.02095789001038098,-0.005460520241976706,-0.007894671350789209,-0.006038884739310901,-0.012389026875130972,-0.0020323413239962495,0.03909213385908806,-0.009920687626065627,-0.01504779136496816,-0.011462419914129154,-0.014670028275971766,-0.005227384009479712,-0.023618492655783065,-0.009033219963928255,0.07326470274279412,-0.0012852021782485414,-0.004266148785974397,-0.0024049024632401403,0.03195772820553599,-0.0012852021782485386,-0.00610738249792811,-0.0028747736872863907,-0.0015741114493102895,-0.0015741114493102914,-0.00717395726084419,-0.0030152158782961944,-0.013026944508226446,-0.00568421405948363,0.0017279612146291843,-0.045205898869143675,-0.004362214348376658,-0.012961177447125168,-0.00568421405948365,-0.013026944508226375,-0.0012852021782485395,-0.005756871952736373,-0.0156681877266626,-0.026598889060271597,-0.003637258123179228,-0.009308024504761602,-0.01045870842231694,-0.008653713056615884,-0.009033219963928297,-0.0030152158782961935,-0.004067268159765948,-0.007679953221714749,0.07906394097979692,0.047574804174418305,0.07459331325036869,-0.0017510335165925631,1.0,0.04229514333954428,-0.019497993556650384,-0.0068771412646769035
college park,0.09660896055592594,-0.01282189952149898,-0.008674620837662952,-0.022798448027741964,-0.006858351507877637,0.014998433081127527,0.012565885922943956,-0.009202627172903847,-0.03857435071470442,-0.0366592209173292,-0.04347476477398685,-0.021116314142358233,0.15207812424193057,-0.03626262639732249,-0.02567785659080416,-0.06467553748501707,-0.055021783361793024,-0.008607904719895807,0.029405608241455484,-0.14609166611975138,0.01611453990479237,-0.021947898509462212,-0.034741383702560344,-0.010758024265436908,-0.07501490106021093,-0.019544924870121147,-0.024864318242926068,-0.021615073893843338,-0.04434423621890889,-0.0072743908506362675,0.6489237309537358,-0.03279910066619174,-0.05386079323150629,-0.04102761753893551,-0.05250865994274353,-0.008497833353352016,-0.08096358574144054,-0.03233274444677158,0.38755671879302067,-0.004600144107824217,0.02848717529513084,-0.008607904719895807,-0.07398930691615929,-0.004600144107824219,-0.017485234834912218,-0.010289722086310604,-0.005634241546704721,-0.0056342415467047,-0.025677856590804193,0.024552150481163597,-0.04662754470595153,-0.020345595623701498,-0.004910988193222792,-0.15539601595951255,-0.015613741535279552,-0.0422140197683293,-0.020345595623701456,-0.042469797839429134,-0.004600144107824208,-0.011326826626231188,-0.056081387559826626,-0.12423791294057406,-0.005690801074736977,-0.033316356605786746,-0.03743501741487745,-0.030974369482040083,-0.032332744446772005,-0.010792409000788218,-0.014558036063700127,-0.027488975788527357,0.05409596987163582,-0.08231912390029475,-0.026295115037366177,-0.007584492133711115,0.04229514333954428,1.0,-0.08242193635381298,-0.024615458488010934
review,-0.11229427976954137,0.019652854293262023,0.012179611841950723,0.03007281983394881,0.01091166303657411,-0.016884917352715044,-0.0274965756616253,-0.006161255740507121,0.06879129561933046,-0.031452657287160624,-0.010391440645806709,0.10014075698571442,-0.13269326165003895,-0.02490001041792022,-0.01719159522074698,-0.0667769639274936,-0.021777094295064928,-0.005763082799372036,-0.0111158438876133,0.46806858797260564,-0.0030798448920047418,-0.01719159522074693,-0.023259722006429874,0.024647251480553554,-0.048362239903887445,0.03490462542914701,-0.01891870683484177,-0.014471519448495082,-0.029688932826335748,-0.004870281230031883,-0.09034500797041146,-0.019973841343390964,-0.036060367898308486,-0.024168533077239335,0.3782830193244123,-0.012526847691842122,0.31761655584368204,-0.02164711267621224,-0.17016061218384326,-0.003079844892004729,-0.010223353779964191,-0.005763082799372053,-0.07217350343655358,-0.0030798448920047313,-0.0023670606220098857,-0.006889077225596117,-0.003772184010154168,-0.0037721840101541775,-0.017191595220746893,-0.00722563140510496,-0.025387964034478377,-0.013621590386673472,0.006402404745749307,-0.09734581786923534,-0.010453564276545651,-0.028130908947693614,-0.007033971901564409,-0.02830279796118914,-0.0030798448920047413,-0.013795706992749558,0.2799112621853182,-0.09593549665063636,-0.008716286854448408,-0.018260388009495424,-0.0178460937171647,-0.02073766634181579,-0.017480922101653345,-0.007225631405104985,-0.009746758353101778,-0.013515126940932798,-0.13181799396774158,-0.07780991893787739,-0.012496462594604065,-0.020782995111839106,-0.019497993556650384,-0.08242193635381298,1.0,-0.016480308510272323
dot,0.007702112253500706,0.004538007752379374,0.004491576178086037,0.0016282812219712568,0.0033618285943870273,0.013750461741618347,-0.0006520577518900473,0.09210370367332747,0.0037266383574189265,-0.00925825193268284,-0.008567740430523111,-0.0041614738886261516,0.05826701841423921,-0.002992571746169567,-0.00506043474245195,0.02241529677205438,-0.01181030935866283,-0.0016963931529969081,-0.0032720059935256508,-0.025120695878480138,-0.0009065682324846358,-0.005060434742451908,-0.006846619166502044,-0.005060434742451907,-0.014783477358567198,-0.003851794113017774,0.00981154254424452,-0.004259766406369104,-0.008739090538811778,-0.0014335924052133466,-0.023291044924427493,-0.006997949737722274,-0.010614555321659665,-0.00808547163817452,-0.010348085172693613,0.01945803248215216,-0.016660238757208005,-0.006371939290908695,0.04274478617761221,-0.0009065682324846377,-0.0030092969260975934,-0.0016963931529969055,0.01816391949550327,-0.0009065682324846383,-0.004308084011964317,-0.0020278354212161496,-0.00111036182360024,-0.001110361823600243,-0.005060434742451934,0.037924661914787466,-0.009189070993944686,-0.00400958540234737,0.008403801064135671,-0.02865940082406468,-0.0030770605733926423,0.0003264097012924121,-0.004009585402347371,-0.009189070993944682,-0.0009065682324846357,-0.00406083752359104,-0.011052176454412258,-0.005149431849724172,0.030650358771597733,-0.006565783552207348,-0.007377464004467619,-0.006104239070662627,-0.006371939290908726,-0.002126901880194246,-0.0028690086035062547,-0.005417359023825242,0.05437070583898237,0.047449338089454535,-0.0051820802574118205,-0.007204683383324139,-0.0068771412646769035,-0.024615458488010934,-0.016480308510272323,1.0
